"Date","Price","Open","High","Low","Vol.","Change %"
"09/14/2015","16.7515","16.8336","16.8629","16.7343","","-0.47%"
"09/11/2015","16.8305","16.7823","16.8773","16.7203","","0.34%"
"09/10/2015","16.7738","16.8248","16.9962","16.6949","","-0.28%"
"09/09/2015","16.8205","16.8237","16.8571","16.7207","","-0.02%"
"09/08/2015","16.8238","16.9963","16.9994","16.7521","","-0.95%"
"09/07/2015","16.9855","16.9505","17.0248","16.8919","","0.25%"
"09/04/2015","16.9436","16.7905","16.9597","16.7653","","0.85%"
"09/03/2015","16.8000","16.8225","16.9477","16.7383","","-0.13%"
"09/02/2015","16.8212","16.9650","16.9916","16.8065","","-0.84%"
"09/01/2015","16.9642","16.7500","16.9922","16.7261","","1.28%"
"08/31/2015","16.7502","16.7524","16.9178","16.6615","","0.02%"
"08/28/2015","16.7469","16.8774","16.9516","16.6993","","-0.76%"
"08/27/2015","16.8756","17.0092","17.0485","16.7852","","-0.73%"
"08/26/2015","17.0003","17.2065","17.3078","16.9864","","-1.17%"
"08/25/2015","17.2015","17.2008","17.2239","16.8914","","0.00%"
"08/24/2015","17.2012","16.9918","17.2531","16.9832","","1.26%"
"08/21/2015","16.9867","16.8215","17.0000","16.7853","","1.11%"
"08/20/2015","16.8003","16.6188","16.8238","16.5890","","1.10%"
"08/19/2015","16.6168","16.4015","16.6375","16.3715","","1.38%"
"08/18/2015","16.3900","16.4299","16.4687","16.3833","","-0.22%"
"08/17/2015","16.4259","16.3670","16.4840","16.3670","","0.35%"
"08/14/2015","16.3687","16.3999","16.4301","16.3282","","-0.19%"
"08/13/2015","16.4006","16.2800","16.4213","16.2436","","0.74%"
"08/12/2015","16.2808","16.3135","16.3918","16.1726","","-0.19%"
"08/11/2015","16.3125","16.1580","16.3710","16.1537","","0.94%"
"08/10/2015","16.1604","16.1545","16.2804","16.0893","","0.06%"
"08/07/2015","16.1508","16.3262","16.3637","16.1098","","-1.04%"
"08/06/2015","16.3210","16.3756","16.4207","16.3091","","-0.32%"
"08/05/2015","16.3738","16.2987","16.4029","16.2285","","0.50%"
"08/04/2015","16.2928","16.1775","16.3035","16.0939","","0.71%"
"08/03/2015","16.1777","16.1070","16.1880","16.0735","","0.43%"
"07/31/2015","16.1077","16.2735","16.2985","16.0007","","-0.98%"
"07/30/2015","16.2671","16.2900","16.4935","16.1977","","-0.10%"
"07/29/2015","16.2840","16.2705","16.3031","16.1609","","0.08%"
"07/28/2015","16.2705","16.2918","16.3289","16.2106","","-0.12%"
"07/27/2015","16.2907","16.2624","16.3501","16.2173","","0.16%"
"07/24/2015","16.2641","16.2137","16.3010","16.1918","","0.33%"
"07/23/2015","16.2100","16.0972","16.2175","16.0367","","0.73%"
"07/22/2015","16.0925","16.0023","16.1519","15.9891","","0.56%"
"07/21/2015","16.0028","16.0155","16.0246","15.9403","","0.00%"
"07/20/2015","16.0030","15.9246","16.0444","15.9004","","0.51%"
"07/17/2015","15.9225","15.8329","15.9363","15.7903","","0.59%"
"07/16/2015","15.8297","15.7824","15.8418","15.7701","","0.31%"
"07/15/2015","15.7810","15.6654","15.8108","15.6357","","0.77%"
"07/14/2015","15.6605","15.7053","15.7648","15.6245","","-0.25%"
"07/13/2015","15.7003","15.7155","15.8112","15.6944","","-0.07%"
"07/10/2015","15.7117","15.8158","15.8240","15.6670","","-0.62%"
"07/09/2015","15.8105","15.8483","15.8536","15.7322","","-0.21%"
"07/08/2015","15.8430","15.7850","15.8706","15.7674","","0.37%"
"07/07/2015","15.7848","15.7098","15.8706","15.6960","","0.46%"
"07/06/2015","15.7119","15.7625","15.8684","15.6963","","-0.08%"
"07/03/2015","15.7249","15.6613","15.7601","15.6550","","0.41%"
"07/02/2015","15.6603","15.7783","15.8458","15.6345","","-0.76%"
