"Date","Price","Open","High","Low","Vol.","Change %"
"02/03/2022","1,803.20","1,806.80","1,807.60","1,787.80","1.18K","-0.35%"
"02/02/2022","1,809.50","1,800.30","1,810.50","1,794.50","1.22K","0.48%"
"02/01/2022","1,800.80","1,798.10","1,808.70","1,796.00","2.54K","0.27%"
"01/31/2022","1,796.00","1,791.80","1,800.00","1,785.70","1.37K","0.57%"
"01/28/2022","1,785.80","1,798.40","1,799.10","1,779.70","1.30K","-0.41%"
"01/27/2022","1,793.10","1,819.00","1,821.40","1,790.60","196.04K","-2.00%"
"01/26/2022","1,829.70","1,848.00","1,850.20","1,814.10","270.03K","-1.23%"
"01/25/2022","1,852.50","1,843.60","1,854.20","1,834.40","197.80K","0.59%"
"01/24/2022","1,841.70","1,835.20","1,844.90","1,829.30","244.33K","0.54%"
"01/21/2022","1,831.80","1,840.60","1,843.70","1,828.40","225.25K","-0.59%"
"01/20/2022","1,842.60","1,840.10","1,848.50","1,836.20","233.86K","-0.03%"
"01/19/2022","1,843.20","1,812.90","1,843.90","1,809.00","318.49K","1.70%"
"01/18/2022","1,812.40","1,818.70","1,822.90","1,804.70","362.94K","0.00%"
"01/17/2022","1,812.40","1,818.70","1,822.90","1,804.70","362.94K","-0.23%"
"01/14/2022","1,816.50","1,822.10","1,829.30","1,814.20","174.94K","-0.27%"
"01/13/2022","1,821.40","1,825.70","1,828.30","1,811.80","215.52K","-0.32%"
"01/12/2022","1,827.30","1,821.30","1,828.20","1,814.40","192.98K","0.48%"
"01/11/2022","1,818.50","1,801.30","1,823.10","1,799.70","184.15K","1.10%"
"01/10/2022","1,798.80","1,796.40","1,802.00","1,789.30","173.04K","0.08%"
"01/07/2022","1,797.40","1,791.00","1,798.40","1,781.30","238.93K","0.46%"
"01/06/2022","1,789.20","1,810.60","1,811.60","1,785.40","238.64K","-1.97%"
"01/05/2022","1,825.10","1,815.20","1,830.70","1,808.20","173.34K","0.58%"
"01/04/2022","1,814.60","1,801.10","1,817.20","1,798.10","167.71K","0.81%"
"01/03/2022","1,800.10","1,830.10","1,833.00","1,798.20","168.31K","-1.56%"
"12/31/2021","1,828.60","1,817.00","1,831.40","1,815.40","106.60K","0.80%"
"12/30/2021","1,814.10","1,805.60","1,818.10","1,796.20","113.43K","0.52%"
"12/29/2021","1,804.80","1,805.00","1,807.10","1,788.40","0.62K","-0.29%"
"12/28/2021","1,810.10","1,812.00","1,820.00","1,805.30","0.61K","0.12%"
"12/27/2021","1,808.00","1,808.40","1,813.30","1,803.70","1.19K","-0.17%"
"12/23/2021","1,811.00","1,804.90","1,810.80","1,799.80","0.77K","0.53%"
"12/22/2021","1,801.50","1,789.80","1,805.00","1,785.90","1.00K","0.76%"
"12/21/2021","1,788.00","1,790.70","1,799.90","1,784.70","0.47K","-0.32%"
"12/20/2021","1,793.80","1,798.50","1,803.50","1,789.00","0.42K","-0.57%"
"12/17/2021","1,804.10","1,800.10","1,814.10","1,796.50","0.79K","0.37%"
"12/16/2021","1,797.40","1,778.30","1,799.30","1,775.00","0.47K","1.92%"
"12/15/2021","1,763.60","1,770.40","1,779.80","1,754.30","1.13K","-0.43%"
"12/14/2021","1,771.30","1,786.10","1,787.70","1,766.00","0.44K","-0.90%"
"12/13/2021","1,787.30","1,783.00","1,790.20","1,781.60","0.36K","0.20%"
"12/10/2021","1,783.80","1,775.20","1,789.40","1,769.60","0.45K","0.46%"
"12/09/2021","1,775.70","1,783.20","1,786.80","1,774.30","0.31K","-0.49%"
"12/08/2021","1,784.50","1,784.00","1,790.90","1,779.80","1.04K","0.05%"
"12/07/2021","1,783.60","1,778.20","1,786.50","1,771.80","0.55K","0.29%"
"12/06/2021","1,778.50","1,786.80","1,786.80","1,775.30","0.35K","-0.25%"
"12/03/2021","1,782.90","1,770.40","1,785.90","1,765.90","0.84K","1.21%"
"12/02/2021","1,761.60","1,782.20","1,782.50","1,761.80","0.93K","-1.20%"
"12/01/2021","1,783.00","1,776.00","1,792.40","1,772.50","1.27K","0.45%"
"11/30/2021","1,775.10","1,785.80","1,809.60","1,770.00","1.75K","-0.49%"
"11/29/2021","1,783.80","1,794.50","1,800.20","1,781.10","1.77K","-0.10%"
"11/26/2021","1,785.50","1,789.60","1,816.30","1,778.60","186.80K","0.00%"
"11/25/2021","1,785.50","1,789.60","1,816.30","1,778.60","186.80K","0.07%"
