"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2019","178.07","179.21","179.76","177.85","25.90M","-0.05%"
"05/23/2019","178.16","178.91","178.93","177.05","45.35M","-1.53%"
"05/22/2019","180.92","180.72","181.97","180.66","24.33M","-0.45%"
"05/21/2019","181.73","181.40","182.23","180.83","31.61M","1.04%"
"05/20/2019","179.86","180.42","181.08","179.25","38.61M","-1.68%"
"05/17/2019","182.94","183.00","185.48","182.78","44.70M","-1.02%"
"05/16/2019","184.83","183.01","185.97","182.85","39.28M","1.01%"
"05/15/2019","182.99","179.30","183.45","179.22","40.94M","1.41%"
"05/14/2019","180.45","179.42","181.53","178.77","43.36M","1.10%"
"05/13/2019","178.49","180.21","181.16","177.97","67.19M","-3.47%"
"05/10/2019","184.90","183.96","185.79","180.94","58.53M","0.12%"
"05/09/2019","184.67","183.66","185.31","181.99","55.35M","-0.54%"
"05/08/2019","185.67","185.58","187.07","184.86","37.17M","-0.25%"
"05/07/2019","186.14","187.76","188.57","184.41","58.82M","-1.95%"
"05/06/2019","189.84","187.00","190.10","186.66","38.37M","-0.61%"
"05/03/2019","191.01","189.59","191.15","189.23","30.39M","1.60%"
"05/02/2019","188.01","188.78","189.75","186.77","44.11M","-0.43%"
"05/01/2019","188.83","190.66","191.22","188.70","34.80M","-0.32%"
"04/30/2019","189.44","189.38","189.75","188.11","31.50M","-0.78%"
"04/29/2019","190.92","190.52","191.22","190.24","21.72M","0.19%"
"04/26/2019","190.55","190.10","190.59","188.49","26.36M","0.09%"
"04/25/2019","190.38","191.05","191.12","189.35","29.52M","0.41%"
"04/24/2019","189.61","190.34","190.61","189.55","24.98M","-0.32%"
"04/23/2019","190.21","188.27","190.44","188.03","33.67M","1.27%"
"04/22/2019","187.82","186.44","187.89","186.33","17.94M","0.28%"
"04/18/2019","187.29","187.38","187.69","186.19","28.58M","0.13%"
"04/17/2019","187.05","187.65","187.83","186.50","29.65M","0.35%"
"04/16/2019","186.40","186.41","186.81","185.83","27.20M","0.34%"
"04/15/2019","185.76","185.71","185.97","184.52","21.07M","0.02%"
"04/12/2019","185.73","185.76","185.85","184.96","24.99M","0.43%"
"04/11/2019","184.93","185.67","185.68","184.59","20.65M","-0.24%"
"04/10/2019","185.37","184.65","185.43","184.42","24.56M","0.54%"
"04/09/2019","184.38","184.40","185.01","183.99","25.63M","-0.35%"
"04/08/2019","185.03","184.27","185.18","183.53","22.70M","0.25%"
"04/05/2019","184.56","184.20","184.67","183.92","25.67M","0.52%"
"04/04/2019","183.61","183.71","184.40","182.55","28.53M","-0.04%"
"04/03/2019","183.68","183.64","184.82","183.11","31.63M","0.57%"
"04/02/2019","182.63","182.13","182.81","181.68","22.65M","0.38%"
"04/01/2019","181.94","181.32","182.16","180.68","30.97M","1.32%"
"03/29/2019","179.57","179.54","179.74","178.50","35.21M","0.76%"
"03/28/2019","178.22","178.27","178.89","177.15","30.37M","0.23%"
"03/27/2019","177.81","179.18","179.63","176.51","37.10M","-0.64%"
"03/26/2019","178.96","179.49","180.60","178.05","33.25M","0.47%"
"03/25/2019","178.13","177.83","178.75","176.84","46.34M","-0.19%"
"03/22/2019","178.47","181.66","182.17","178.28","70.79M","-2.19%"
"03/21/2019","182.47","179.15","182.73","179.11","42.43M","1.56%"
"03/20/2019","179.67","178.97","180.77","178.15","50.10M","0.40%"
"03/19/2019","178.96","179.07","179.91","178.20","36.89M","0.34%"
"03/18/2019","178.36","177.86","178.90","177.50","32.94M","0.06%"
"03/15/2019","178.26","177.34","178.79","177.19","38.19M","0.93%"
"03/14/2019","176.62","177.02","177.25","176.57","23.75M","-0.17%"
"03/13/2019","176.92","176.51","177.84","176.26","42.43M","0.75%"
"03/12/2019","175.60","175.08","176.05","174.68","33.95M","0.55%"
"03/11/2019","174.64","171.77","174.76","171.76","30.52M","2.08%"
"03/08/2019","171.08","169.42","171.17","169.25","39.30M","-0.15%"
"03/07/2019","171.34","173.00","173.09","170.70","39.41M","-1.23%"
"03/06/2019","173.47","174.59","174.66","173.19","27.19M","-0.57%"
"03/05/2019","174.46","174.43","174.99","173.59","22.32M","0.07%"
"03/04/2019","174.33","175.28","175.70","172.38","38.06M","0.02%"
"03/01/2019","174.30","174.32","174.56","173.09","31.43M","0.69%"
"02/28/2019","173.10","172.95","173.72","172.61","25.09M","-0.23%"
"02/27/2019","173.50","172.83","173.71","171.67","25.16M","-0.06%"
"02/26/2019","173.61","172.95","174.16","172.72","21.94M","0.10%"
"02/25/2019","173.43","174.11","174.57","173.31","32.61M","0.36%"
"02/22/2019","172.80","171.89","172.92","171.81","27.74M","0.74%"
"02/21/2019","171.53","171.68","172.17","170.62","25.21M","-0.37%"
"02/20/2019","172.16","172.34","172.99","171.23","32.59M","-0.02%"
"02/19/2019","172.19","171.30","172.71","171.29","19.49M","0.20%"
"02/15/2019","171.85","172.42","172.47","171.05","32.52M","0.42%"
"02/14/2019","171.13","170.29","171.74","169.74","30.33M","0.12%"
"02/13/2019","170.92","171.53","172.07","170.73","26.09M","0.07%"
"02/12/2019","170.80","169.50","171.05","169.24","29.72M","1.48%"
"02/11/2019","168.31","169.05","169.49","167.89","21.43M","-0.09%"
"02/08/2019","168.47","166.64","168.50","166.48","29.02M","0.20%"
"02/07/2019","168.14","168.94","169.36","166.86","42.04M","-1.34%"
"02/06/2019","170.43","170.97","171.28","169.66","27.97M","-0.30%"
"02/05/2019","170.94","169.66","171.14","169.60","28.16M","0.89%"
"02/04/2019","169.44","167.42","169.44","167.24","26.72M","1.24%"
"02/01/2019","167.36","167.28","168.51","166.90","32.14M","-0.42%"
"01/31/2019","168.07","166.56","168.90","166.38","37.26M","1.50%"
"01/30/2019","165.59","163.30","166.19","162.80","41.35M","2.54%"
"01/29/2019","161.49","163.11","163.15","160.91","30.78M","-0.94%"
"01/28/2019","163.02","162.94","163.03","161.67","33.49M","-1.24%"
"01/25/2019","165.06","164.39","165.56","163.86","36.47M","1.20%"
"01/24/2019","163.11","162.57","163.35","161.98","32.41M","0.65%"
"01/23/2019","162.06","162.68","163.42","160.24","38.11M","0.13%"
"01/22/2019","161.85","163.96","164.05","160.68","56.71M","-2.00%"
"01/18/2019","165.16","164.75","165.93","163.73","57.18M","0.99%"
"01/17/2019","163.54","161.76","164.27","161.49","39.33M","0.79%"
"01/16/2019","162.26","162.54","163.69","162.20","33.81M","-0.02%"
"01/15/2019","162.29","159.89","162.51","159.83","40.87M","1.95%"
"01/14/2019","159.19","159.24","159.88","158.51","30.71M","-0.88%"
"01/11/2019","160.61","160.24","160.78","159.71","30.18M","-0.37%"
"01/10/2019","161.20","159.51","161.29","158.62","38.94M","0.29%"
"01/09/2019","160.74","160.07","161.44","159.39","46.49M","0.82%"
"01/08/2019","159.44","159.48","160.03","157.12","49.39M","0.91%"
"01/07/2019","158.01","156.46","158.78","156.03","52.06M","1.19%"
"01/04/2019","156.15","152.10","156.92","151.66","74.71M","4.28%"
"01/03/2019","149.74","152.52","153.18","149.41","74.82M","-3.27%"
"01/02/2019","154.80","150.91","155.67","150.80","58.58M","0.40%"
"12/31/2018","154.18","154.39","154.90","152.63","53.02M","0.84%"
"12/28/2018","152.89","153.93","155.51","151.64","77.86M","-0.05%"
"12/27/2018","152.97","150.49","153.10","147.00","85.82M","0.39%"
"12/26/2018","152.38","145.04","152.46","144.01","98.98M","6.25%"
"12/24/2018","143.42","146.06","147.90","143.38","56.16M","-2.76%"
"12/21/2018","147.49","152.98","154.01","146.64","141.13M","-3.10%"
"12/20/2018","152.21","154.08","155.79","150.31","99.00M","-1.45%"
"12/19/2018","154.45","158.16","160.64","153.26","81.86M","-2.46%"
"12/18/2018","158.34","158.59","159.87","156.96","63.64M","0.63%"
"12/17/2018","157.35","160.33","161.59","156.09","74.83M","-2.27%"
"12/14/2018","161.00","163.10","163.72","160.62","56.55M","-2.43%"
"12/13/2018","165.01","165.97","166.73","163.94","46.38M","0.03%"
"12/12/2018","164.96","165.97","167.51","164.87","53.78M","0.88%"
"12/11/2018","163.52","165.57","165.68","162.14","59.06M","0.33%"
"12/10/2018","162.98","161.03","163.69","159.33","73.96M","1.04%"
"12/07/2018","161.30","166.04","167.03","160.78","80.43M","-3.30%"
"12/06/2018","166.80","162.37","166.82","161.69","71.72M","0.71%"
"12/04/2018","165.63","171.29","171.82","165.43","70.59M","-3.84%"
"12/03/2018","172.24","173.01","173.22","169.42","50.77M","1.75%"
"11/30/2018","169.28","168.29","169.38","167.45","36.72M","0.73%"
"11/29/2018","168.06","167.91","169.17","166.73","44.89M","-0.33%"
"11/28/2018","168.61","164.53","168.61","163.39","70.14M","3.22%"
"11/27/2018","163.35","161.91","163.76","161.10","36.61M","0.34%"
"11/26/2018","162.80","161.36","162.88","160.68","42.01M","2.31%"
"11/23/2018","159.13","159.01","160.76","159.01","23.50M","-0.72%"
"11/21/2018","160.29","161.21","161.88","159.15","42.97M","0.76%"
"11/20/2018","159.08","158.29","161.30","157.05","102.65M","-1.78%"
"11/19/2018","161.97","166.65","166.81","161.46","67.28M","-3.25%"
"11/16/2018","167.41","166.40","168.22","165.69","65.39M","-0.35%"
"11/15/2018","168.00","164.75","168.45","163.37","73.25M","1.75%"
"11/14/2018","165.11","168.00","168.61","164.16","75.27M","-0.76%"
"11/13/2018","166.38","167.06","169.39","165.91","64.13M","0.08%"
"11/12/2018","166.24","170.24","170.55","166.09","62.58M","-3.03%"
"11/09/2018","171.43","172.74","173.16","170.07","50.60M","-1.69%"
"11/08/2018","174.37","174.67","175.21","173.54","40.30M","-0.64%"
"11/07/2018","175.49","172.16","175.49","171.78","51.17M","3.14%"
"11/06/2018","170.15","168.84","171.10","168.63","34.41M","0.76%"
"11/05/2018","168.87","169.52","169.57","166.99","39.57M","-0.25%"
"11/02/2018","169.29","171.44","172.46","168.13","75.97M","-1.56%"
"11/01/2018","171.97","169.99","172.15","168.69","52.71M","1.32%"
"10/31/2018","169.73","168.46","171.16","168.45","73.83M","2.35%"
"10/30/2018","165.83","162.71","165.95","161.93","92.58M","1.65%"
"10/29/2018","163.14","169.07","169.77","160.01","111.87M","-2.06%"
"10/26/2018","166.57","165.15","169.87","164.14","130.97M","-2.57%"
"10/25/2018","170.97","167.90","171.99","167.07","83.48M","3.46%"
"10/24/2018","165.25","173.03","173.27","164.95","103.00M","-4.58%"
"10/23/2018","173.18","170.70","174.04","168.73","77.57M","-0.37%"
"10/22/2018","173.82","173.97","175.16","172.50","52.91M","0.51%"
"10/19/2018","172.93","174.30","175.98","172.30","82.92M","-0.09%"
"10/18/2018","173.09","176.51","176.59","172.35","82.49M","-2.32%"
"10/17/2018","177.20","178.05","178.16","175.38","66.99M","0.04%"
"10/16/2018","177.13","173.93","177.56","173.61","71.98M","2.91%"
"10/15/2018","172.12","173.60","173.95","171.47","64.89M","-1.21%"
"10/12/2018","174.23","173.90","174.77","170.84","102.08M","2.78%"
"10/11/2018","169.51","170.95","173.31","167.72","143.08M","-1.24%"
"10/10/2018","171.64","178.44","178.53","171.41","114.47M","-4.40%"
"10/09/2018","179.54","179.11","180.92","178.66","49.10M","0.32%"
"10/08/2018","178.96","179.28","180.55","176.84","66.86M","-0.61%"
"10/05/2018","180.06","182.29","182.87","178.34","83.33M","-1.22%"
"10/04/2018","182.28","185.12","185.22","180.96","80.56M","-1.92%"
"10/03/2018","185.85","186.42","186.87","185.56","29.13M","0.11%"
"10/02/2018","185.65","185.85","187.08","185.22","25.62M","-0.23%"
"10/01/2018","186.07","186.72","187.43","185.60","27.37M","0.20%"
"09/28/2018","185.69","185.15","186.18","184.87","28.08M","-0.02%"
"09/27/2018","185.73","184.94","186.39","184.82","33.11M","0.85%"
"09/26/2018","184.17","184.15","185.89","183.81","36.21M","0.07%"
