date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2024-01-16,8,0.30848432,0.38400888,0.30750677,-0.07552456,0.7813989,0.96268326,0.25,0.375,-0.3341550752520561,-0.3461408790200949,0.25863051414489746,-0.2930223420262337,0.1738664647169413,0.1428571428571428
2024-01-17,7,0.15366063,0.5292757,0.31706366,-0.37561512,0.6016971,0.9212382,0.14285714285714285,0.5714285714285714,-0.3070074364542961,-0.32392850778996946,-0.06860768347978591,-0.2600470259785652,0.14794672881496398,-0.125
2024-01-18,7,0.06914536,0.7306121,0.20024256,-0.66146666,0.4676731,0.9717924,0.0,0.7142857142857143,-0.383229760825634,-0.34813301675021646,-0.278236897289753,-0.3708687797188759,0.21414639501387048,0.0
2024-01-19,6,0.16196816,0.5981373,0.2398945,-0.43616915,0.5652408,0.96629566,0.16666666666666666,0.6666666666666666,-0.3755553767085075,-0.3247903507202864,-0.06061377078294755,-0.4910836418469747,0.2107160749447254,-0.1428571428571429
2024-01-22,13,0.28298917,0.35168773,0.36532307,-0.06869858,0.619267,0.9459814,0.23076923076923078,0.38461538461538464,-0.32349481284618375,-0.3104648984968662,0.2547962352633476,-0.38877812772989273,0.25300561631377605,1.1666666666666665
2024-01-23,9,0.37863025,0.4255259,0.19584386,-0.046895668,0.7579695,0.9646511,0.4444444444444444,0.4444444444444444,-0.3177690342068672,-0.3016901038587093,0.27087336629629133,-0.1839211309949557,0.2602408913255737,-0.3076923076923077
2024-01-24,2,0.44122344,0.47603422,0.08274232,-0.03481081,0.94885135,0.793622,0.5,0.5,-0.24960817247629166,-0.2840119294822216,0.21479736119508744,-0.05013501892487208,0.284776648006702,-0.7777777777777778
2024-01-25,8,0.5201555,0.41561526,0.06422925,0.104540214,0.8849458,0.9729758,0.625,0.375,-0.09640679806470871,-0.2623200207948685,0.20094701200723647,0.0076112449169158936,0.20176181427729759,3.0
2024-01-26,5,0.032786354,0.52719295,0.4400207,-0.4944066,0.47200918,0.9315428,0.0,0.6,-0.10805429071187973,-0.25987697690725325,-0.38635232001543046,-0.1415590693553289,0.22644999181304948,-0.375
2024-01-29,9,0.12493345,0.61207634,0.26299015,-0.4871429,0.61518854,0.9692629,0.1111111111111111,0.6666666666666666,-0.19174315333366393,-0.27530323565006254,-0.2953997373580933,-0.29233642915884656,0.27940050152634355,0.8
2024-01-30,10,0.19657852,0.6041664,0.19925506,-0.40758792,0.6059736,0.96501774,0.2,0.6,-0.26388160288333895,-0.28410415425896646,-0.14370631277561186,-0.46304580569267273,0.27921629111022606,0.11111111111111116
2024-01-31,6,0.3200223,0.3214862,0.35849145,-0.0014638789,0.7050352,0.9338092,0.3333333333333333,0.3333333333333333,-0.2572122164070606,-0.2593273403123021,0.2557483375072479,-0.29873156175017357,0.2863626108629659,-0.4
2024-02-01,10,0.19875227,0.55641997,0.24482775,-0.35766768,0.68206865,0.96851593,0.2,0.5,-0.34965379610657693,-0.2547692896798253,-0.00801388844847678,-0.25557315970460576,0.20280127682740687,0.6666666666666667
2024-02-02,6,0.44102094,0.1693228,0.38965628,0.27169815,0.52108175,0.63064426,0.3333333333333333,0.16666666666666666,-0.1964328445494175,-0.24614504408091306,0.46813099160790445,-0.02914447213212649,0.32103543086600106,-0.4
2024-02-05,13,0.20804442,0.5496558,0.24229982,-0.34161136,0.6809735,0.96931547,0.23076923076923078,0.6153846153846154,-0.16732653751969337,-0.26648275274783373,-0.17428481802344323,-0.14252696434656778,0.2935062073734579,1.1666666666666665
2024-02-06,5,0.15379803,0.56786513,0.27833688,-0.4140671,0.6043275,0.9465343,0.2,0.6,-0.16862237229943275,-0.27110702116042373,-0.24544471725821496,-0.16132676601409912,0.2948434115436287,-0.6153846153846154
2024-02-07,7,0.37930584,0.45198599,0.16870822,-0.07268014,0.846521,0.9656275,0.42857142857142855,0.42857142857142855,-0.1828656241297722,-0.24917336236685514,0.11018548607826234,-0.27611952771743137,0.28634731909260236,0.3999999999999999
2024-02-08,7,0.14148203,0.5721663,0.28635165,-0.4306843,0.4771455,0.9687381,0.14285714285714285,0.5714285714285714,-0.19746894687414168,-0.2566898254677653,-0.23321535140275956,-0.30581050862868625,0.299069890810375,0.0
2024-02-09,6,0.16005512,0.4983356,0.34160933,-0.33828047,0.5809306,0.9565003,0.16666666666666666,0.5,-0.3194646701216698,-0.24987679552286862,-0.01881579905748365,-0.28054830183585483,0.14410633113134538,-0.1428571428571429
2024-02-12,12,0.22123508,0.31903395,0.45973098,-0.09779888,0.6127159,0.966857,0.25,0.3333333333333333,-0.2707021743059158,-0.23831666950136424,0.1729032978415489,-0.28892121464014053,0.17307720972170584,1.0
2024-02-13,5,0.12026336,0.7046629,0.1750737,-0.5843996,0.49968088,0.96184677,0.0,0.8,-0.30476867258548734,-0.26376042049378157,-0.279630908370018,-0.34015964219967526,0.21901644606546491,-0.5833333333333333
2024-02-14,9,0.32185963,0.44949082,0.22864959,-0.12763122,0.69966227,0.96758,0.3333333333333333,0.4444444444444444,-0.31575888842344285,-0.25136122535914185,0.18812767118215562,-0.2699432248870532,0.20541511664885556,0.8
2024-02-15,10,0.19400077,0.5503001,0.2556991,-0.35629934,0.5513099,0.9343964,0.1,0.6,-0.3008818969130516,-0.23610285948961973,-0.05541744381189345,-0.3561100463072459,0.19755412843843298,0.11111111111111116
2024-02-16,5,0.64898163,0.14687173,0.20414662,0.5021099,0.40425226,0.56977654,0.8,0.2,-0.13280382603406907,-0.18918890785425901,0.6349137112498283,0.006059775749842326,0.4056650385660364,-0.5
2024-02-19,10,0.21134028,0.6379159,0.1507438,-0.42657566,0.59444624,0.9690488,0.2,0.7,-0.19855918288230895,-0.20708276201039552,-0.22801647782325746,-0.09358837207158406,0.42476882054825377,1.0
