Date,Price
2016-10-25,9867.5
2016-10-26,9760.5
2016-10-27,9763.0
2016-10-28,9752.5
2016-10-31,9659.5
2016-11-01,9547.0
2016-11-02,9451.0
2016-11-03,9252.0
2016-11-04,9178.0
2016-11-07,9413.5
2016-11-08,9465.0
2016-11-09,9421.0
2016-11-10,9248.0
2016-11-11,9201.5
2016-11-14,9241.5
2016-11-15,9396.5
2016-11-16,9437.0
2016-11-17,9460.5
2016-11-18,9577.5
2016-11-21,9523.5
2016-11-22,9598.0
2016-11-23,9536.5
2016-11-24,9561.5
2016-11-25,9579.0
2016-11-28,9600.5
2016-11-29,9574.0
2016-11-30,9510.0
2016-12-01,9274.0
2016-12-02,9196.5
2016-12-05,9232.5
2016-12-06,9217.5
2016-12-07,9302.0
2016-12-08,9485.0
2016-12-09,9537.0
2016-12-12,9423.0
2016-12-13,9571.5
2016-12-14,9536.0
2016-12-15,9790.0
2016-12-16,9681.0
2016-12-19,9772.0
2016-12-20,9847.0
2016-12-21,9811.0
2016-12-22,9832.0
2016-12-23,9861.5
2016-12-28,9937.5
2016-12-29,9825.0
2016-12-30,9802.0
2017-01-03,9780.0
2017-01-04,9818.0
2017-01-05,9756.5
2017-01-06,9930.0
2017-01-09,10110.5
2017-01-10,10152.0
2017-01-11,10156.5
2017-01-12,10039.5
2017-01-13,10176.0
2017-01-16,10267.0
2017-01-17,9986.5
2017-01-18,10024.0
2017-01-19,10058.0
2017-01-20,10051.5
2017-01-23,9902.0
2017-01-24,9931.5
2017-01-25,9993.5
2017-01-26,10044.5
2017-01-27,10089.5
2017-01-30,10001.0
2017-01-31,9926.5
2017-02-01,9938.0
2017-02-02,10072.0
2017-02-03,10103.5
2017-02-06,10165.5
2017-02-07,10179.0
2017-02-08,10148.0
2017-02-09,10208.0
2017-02-10,10240.5
2017-02-13,10296.0
2017-02-14,10321.5
2017-02-15,10399.5
2017-02-16,10397.0
2017-02-17,10460.5
2017-02-20,10501.0
2017-02-21,10494.5
2017-02-22,10523.0
2017-02-23,10410.0
2017-02-24,10442.5
2017-02-27,10494.5
2017-02-28,10540.0
2017-03-01,10704.0
2017-03-02,10724.0
2017-03-03,10712.0
2017-03-06,10700.5
2017-03-07,10768.5
2017-03-08,10841.0
2017-03-09,10822.0
2017-03-10,10869.5
2017-03-13,10799.0
2017-03-14,10829.0
2017-03-15,10822.5
2017-03-16,10738.0
2017-03-17,10728.0
2017-03-20,10754.5
2017-03-21,10554.5
2017-03-22,10527.5
2017-03-23,10526.0
2017-03-24,10568.5
2017-03-27,10453.0
2017-03-28,10552.5
2017-03-29,10694.5
2017-03-30,10668.0
2017-03-31,10643.0
2017-04-03,10647.5
2017-04-04,10682.0
2017-04-05,10727.5
2017-04-06,10660.5
2017-04-07,10695.0
2017-04-10,10706.5
2017-04-11,10530.0
2017-04-12,10546.0
2017-04-13,10552.0
2017-04-18,10355.5
2017-04-19,10383.5
2017-04-20,10359.5
2017-04-21,10433.0
2017-04-24,10534.5
2017-04-25,10564.5
2017-04-26,10593.0
2017-04-27,10561.0
2017-04-28,10562.0
2017-05-02,10684.5
2017-05-03,10666.0
2017-05-04,10675.5
2017-05-05,10621.5
2017-05-08,10673.0
2017-05-09,10752.0
2017-05-10,10740.5
2017-05-11,10747.0
2017-05-12,10812.0
2017-05-15,10810.0
2017-05-16,10843.5
2017-05-17,10671.5
2017-05-18,10611.0
2017-05-19,10651.0
2017-05-22,10723.5
2017-05-23,10752.0
2017-05-24,10828.0
2017-05-25,10925.5
2017-05-26,11095.0
2017-05-30,11039.0
2017-05-31,10988.0
2017-06-01,11017.5
2017-06-02,11136.0
2017-06-05,11144.0
2017-06-06,11183.0
2017-06-07,11115.0
2017-06-08,11124.5
2017-06-09,11299.5
2017-06-12,11049.5
2017-06-13,11023.0
2017-06-14,11050.0
2017-06-15,10904.5
2017-06-16,10874.0
2017-06-19,11087.5
2017-06-20,11173.0
2017-06-21,11154.0
2017-06-22,11198.0
2017-06-23,11145.0
2017-06-26,11134.0
2017-06-27,11030.0
2017-06-28,10832.0
2017-06-29,10649.5
2017-06-30,10652.0
2017-07-03,10637.0
2017-07-04,10567.0
2017-07-05,10672.0
2017-07-06,10584.5
2017-07-07,10735.5
2017-07-10,10792.0
2017-07-11,10822.5
2017-07-12,10953.5
2017-07-13,10954.0
2017-07-14,10876.0
2017-07-17,10950.0
2017-07-18,10997.5
2017-07-19,11084.5
2017-07-20,11143.0
2017-07-21,11150.0
2017-07-24,11110.5
2017-07-25,11130.0
2017-07-26,11133.0
2017-07-27,11222.0
2017-07-28,11000.5
2017-07-31,10926.5
2017-08-01,10905.0
2017-08-02,10869.5
2017-08-03,10974.0
2017-08-04,11088.5
2017-08-07,11141.5
2017-08-08,11224.5
2017-08-09,11096.5
2017-08-10,11029.0
2017-08-11,10979.0
2017-08-14,11131.0
2017-08-15,11261.0
2017-08-16,11289.0
2017-08-17,11146.5
2017-08-18,11099.0
2017-08-21,10965.5
2017-08-22,11180.5
2017-08-23,11225.0
2017-08-24,11125.5
2017-08-25,11081.5
2017-08-29,11071.5
2017-08-30,11199.0
2017-08-31,11362.0
2017-09-01,11312.0
2017-09-04,11299.0
2017-09-05,11189.0
2017-09-06,11095.0
2017-09-07,11161.5
2017-09-08,11036.0
2017-09-11,11099.5
2017-09-12,11048.5
2017-09-13,11113.0
2017-09-14,10960.0
2017-09-15,10825.0
2017-09-18,10906.0
2017-09-19,10852.5
2017-09-20,10784.5
2017-09-21,10755.0
2017-09-22,10734.5
2017-09-25,10667.5
2017-09-26,10731.0
2017-09-27,10814.5
2017-09-28,10783.5
2017-09-29,10890.5
2017-10-02,11052.0
2017-10-03,11059.5
2017-10-04,11060.0
2017-10-05,11238.0
2017-10-06,11363.0
2017-10-09,11317.5
2017-10-10,11207.0
2017-10-11,11240.0
2017-10-12,11309.5
2017-10-13,11214.0
2017-10-16,11263.0
2017-10-17,11362.5
2017-10-18,11356.0
2017-10-19,11270.0
2017-10-20,11331.0
2017-10-23,11313.0
2017-10-24,11348.0
2017-10-25,11126.5
2017-10-26,11240.0
2017-10-27,11540.0
2017-10-30,11508.0
2017-10-31,11511.0
2017-11-01,11551.0
2017-11-02,11669.0
2017-11-03,11738.5
2017-11-06,11764.5
2017-11-07,11762.0
2017-11-08,11821.0
2017-11-09,11739.0
2017-11-10,11672.0
2017-11-13,11793.5
2017-11-14,11738.0
2017-11-15,11671.5
2017-11-16,11755.5
2017-11-17,11736.5
2017-11-20,11674.0
2017-11-21,11801.0
2017-11-22,11755.5
2017-11-23,11750.5
2017-11-24,11757.0
2017-11-27,11739.5
2017-11-28,11876.0
2017-11-29,11511.0
2017-11-30,11523.5
2017-12-01,11391.0
2017-12-04,11462.0
