"Date","Price","Open","High","Low","Vol.","Change %"
"11/11/2024","1.2077","1.2051","1.2108","1.2043","","0.17%"
"11/08/2024","1.2056","1.2022","1.2062","1.2009","","0.31%"
"11/07/2024","1.2019","1.2004","1.2041","1.1988","","0.12%"
"11/06/2024","1.2004","1.1931","1.2030","1.1923","","0.61%"
"11/05/2024","1.1931","1.1912","1.1938","1.1905","","0.16%"
"11/04/2024","1.1912","1.1890","1.1929","1.1875","","-0.18%"
"11/01/2024","1.1933","1.1852","1.1953","1.1842","","0.68%"
"10/31/2024","1.1852","1.1941","1.1973","1.1835","","-0.74%"
"10/30/2024","1.1940","1.2031","1.2037","1.1936","","-0.76%"
"10/29/2024","1.2031","1.1998","1.2053","1.1987","","0.27%"
"10/28/2024","1.1999","1.2005","1.2022","1.1984","","-0.07%"
"10/25/2024","1.2007","1.1985","1.2014","1.1974","","0.21%"
"10/24/2024","1.1982","1.1984","1.2031","1.1970","","-0.02%"
"10/23/2024","1.1984","1.2023","1.2045","1.1982","","-0.32%"
"10/22/2024","1.2023","1.2006","1.2030","1.1980","","0.14%"
"10/21/2024","1.2006","1.2017","1.2018","1.1989","","-0.04%"
"10/18/2024","1.2011","1.2013","1.2056","1.1995","","0.00%"
"10/17/2024","1.2011","1.1959","1.2024","1.1945","","0.43%"
"10/16/2024","1.1959","1.2004","1.2012","1.1931","","-0.37%"
"10/15/2024","1.2003","1.1971","1.2015","1.1965","","0.27%"
"10/14/2024","1.1971","1.1953","1.1981","1.1940","","0.20%"
"10/11/2024","1.1947","1.1942","1.1957","1.1926","","0.04%"
"10/10/2024","1.1942","1.1949","1.1979","1.1922","","-0.05%"
"10/09/2024","1.1948","1.1934","1.1953","1.1919","","0.13%"
"10/08/2024","1.1933","1.1921","1.1945","1.1896","","0.10%"
"10/07/2024","1.1921","1.1953","1.1971","1.1904","","-0.26%"
"10/04/2024","1.1952","1.1896","1.1974","1.1890","","0.45%"
"10/03/2024","1.1898","1.2013","1.2017","1.1855","","-0.96%"
"10/02/2024","1.2013","1.2004","1.2020","1.1991","","0.08%"
"10/01/2024","1.2003","1.2012","1.2035","1.1980","","-0.07%"
"09/30/2024","1.2012","1.1975","1.2032","1.1959","","0.27%"
"09/27/2024","1.1980","1.2003","1.2018","1.1974","","-0.19%"
