"Date","Price","Open","High","Low","Vol.","Change %"
"10/31/2018","25.9667","25.4790","26.1207","25.4336","","1.91%"
"10/30/2018","25.4790","25.6657","25.7322","25.4081","","-0.73%"
"10/29/2018","25.6657","24.8360","25.7576","24.7949","","3.29%"
"10/26/2018","24.8475","24.9810","25.0903","24.7979","","-0.53%"
"10/25/2018","24.9810","25.2635","25.2972","24.8612","","-1.10%"
"10/24/2018","25.2586","25.0540","25.2972","24.8842","","0.82%"
"10/23/2018","25.0540","25.1641","25.3040","25.0075","","-0.41%"
"10/22/2018","25.1583","25.1771","25.2394","25.0380","","-0.11%"
"10/19/2018","25.1849","24.9353","25.2803","24.8587","","1.00%"
"10/18/2018","24.9354","24.7583","25.0465","24.7013","","0.70%"
"10/17/2018","24.7611","24.7189","24.7924","24.6512","","0.14%"
"10/16/2018","24.7274","24.7826","24.9354","24.7045","","-0.22%"
"10/15/2018","24.7826","24.7683","24.8239","24.6734","","-0.11%"
"10/12/2018","24.8100","25.1203","25.1362","24.7844","","-1.23%"
"10/11/2018","25.1184","25.2800","25.3891","25.0086","","-0.64%"
"10/10/2018","25.2794","25.0252","25.2995","24.9622","","1.01%"
"10/09/2018","25.0262","24.7957","25.0523","24.7453","","0.93%"
"10/08/2018","24.7957","24.6745","24.8096","24.5100","","0.36%"
"10/05/2018","24.7057","24.8698","24.9456","24.6439","","-0.66%"
"10/04/2018","24.8708","24.6471","24.9930","24.6133","","0.92%"
"10/03/2018","24.6442","24.3947","24.6822","24.3124","","1.02%"
"10/02/2018","24.3947","24.4144","24.4762","24.2842","","-0.08%"
"10/01/2018","24.4134","24.3929","24.4457","24.1348","","0.09%"
"09/28/2018","24.3910","24.5736","24.6193","24.3466","","-0.73%"
"09/27/2018","24.5708","24.8169","24.8983","24.5552","","-0.97%"
"09/26/2018","24.8103","25.0514","25.0923","24.7989","","-0.91%"
"09/25/2018","25.0372","24.8895","25.1044","24.8098","","0.59%"
"09/24/2018","24.8895","24.6071","24.8979","24.5804","","1.07%"
"09/21/2018","24.6269","24.9819","25.0472","24.5601","","-1.41%"
"09/20/2018","24.9791","24.6801","25.0406","24.6520","","1.22%"
"09/19/2018","24.6792","24.7281","24.7843","24.5391","","-0.20%"
"09/18/2018","24.7281","24.7880","24.8809","24.6091","","-0.24%"
"09/17/2018","24.7880","24.6813","24.8374","24.6669","","0.44%"
"09/14/2018","24.6803","24.6851","24.7566","24.6084","","-0.03%"
"09/13/2018","24.6873","24.8145","24.8984","24.6355","","-0.51%"
"09/12/2018","24.8144","25.0074","25.0179","24.7895","","-0.79%"
"09/11/2018","25.0112","25.1040","25.1837","24.9334","","-0.37%"
"09/10/2018","25.1041","24.9956","25.2179","24.9202","","0.53%"
"09/07/2018","24.9715","24.8084","25.0118","24.7316","","0.66%"
"09/06/2018","24.8084","24.9599","25.1424","24.7607","","-0.63%"
"09/05/2018","24.9647","24.9432","25.2991","24.9016","","0.07%"
"09/04/2018","24.9461","24.6933","24.9761","24.6764","","0.98%"
"09/03/2018","24.7048","24.7561","24.8010","24.6130","","-0.15%"
"08/31/2018","24.7409","24.8667","24.9857","24.6928","","-0.52%"
"08/30/2018","24.8704","24.6942","24.9575","24.6704","","0.72%"
"08/29/2018","24.6923","24.5735","24.8514","24.4312","","0.49%"
"08/28/2018","24.5731","24.1944","24.6049","24.1496","","1.57%"
"08/27/2018","24.1944","24.2830","24.2984","23.9753","","-0.45%"
"08/24/2018","24.3037","24.3654","24.4815","24.1675","","-0.25%"
"08/23/2018","24.3654","24.1835","24.3742","24.1094","","0.76%"
"08/22/2018","24.1807","24.4564","24.5179","24.1728","","-1.13%"
"08/21/2018","24.4563","24.3226","24.4775","24.2277","","0.55%"
"08/20/2018","24.3216","24.0700","24.4120","24.0194","","0.95%"
"08/17/2018","24.0939","24.1442","24.3699","24.0127","","-0.21%"
"08/16/2018","24.1442","24.2976","24.3841","24.0735","","-0.64%"
"08/15/2018","24.3005","24.0281","24.4692","23.9787","","1.13%"
"08/14/2018","24.0281","24.4172","24.4548","23.9840","","-1.57%"
"08/13/2018","24.4124","24.1433","24.7300","24.1027","","1.10%"
"08/10/2018","24.1462","23.9716","24.2768","23.9596","","0.73%"
"08/09/2018","23.9716","23.7936","24.0777","23.7453","","0.75%"
"08/08/2018","23.7936","23.8808","23.9299","23.7157","","-0.37%"
"08/07/2018","23.8826","23.9710","24.0230","23.8427","","-0.37%"
"08/06/2018","23.9701","24.1384","24.1707","23.8890","","-0.68%"
"08/03/2018","24.1341","24.2802","24.3573","24.1073","","-0.60%"
"08/02/2018","24.2802","24.3986","24.5810","24.2270","","-0.49%"
"08/01/2018","24.3986","24.4783","24.5589","24.3462","","-0.33%"
"07/31/2018","24.4782","24.3507","24.5212","24.3130","","0.53%"
"07/30/2018","24.3489","24.3902","24.4887","24.3025","","-0.31%"
"07/27/2018","24.4245","24.4168","24.4922","24.2899","","0.03%"
"07/26/2018","24.4175","24.6235","24.7055","24.3930","","-0.83%"
"07/25/2018","24.6207","24.8175","24.8520","24.6045","","-0.80%"
"07/24/2018","24.8185","24.7354","24.9139","24.6628","","0.32%"
"07/23/2018","24.7402","24.9985","25.1557","24.7103","","-0.98%"
"07/20/2018","24.9862","24.7962","25.1199","24.7209","","0.77%"
"07/19/2018","24.7963","24.6958","24.8672","24.6596","","0.38%"
"07/18/2018","24.7015","24.7734","24.8707","24.5692","","-0.29%"
"07/17/2018","24.7733","24.9083","25.1251","24.6467","","-0.55%"
"07/16/2018","24.9093","24.9903","25.0471","24.8776","","-0.37%"
"07/13/2018","25.0013","25.0643","25.1027","24.8843","","-0.25%"
"07/12/2018","25.0643","25.1991","25.2387","24.8233","","-0.54%"
"07/11/2018","25.2000","25.1332","25.3141","25.0346","","0.29%"
"07/10/2018","25.1276","25.4837","25.5761","25.0532","","-1.40%"
"07/09/2018","25.4838","25.3145","25.5540","25.2774","","0.81%"
"07/06/2018","25.2794","25.4166","25.5178","25.2294","","-0.54%"
"07/05/2018","25.4157","25.7346","25.7814","25.3496","","-1.24%"
"07/04/2018","25.7346","25.6739","25.8275","25.6337","","0.26%"
"07/03/2018","25.6690","26.2243","26.3360","25.6487","","-2.12%"
"07/02/2018","26.2243","26.2543","26.5146","25.8884","","-0.32%"
"06/29/2018","26.3080","25.7872","26.3614","25.7204","","2.02%"
"06/28/2018","25.7872","26.4633","26.4970","25.7520","","-2.54%"
"06/27/2018","26.4603","26.3912","26.5483","26.2319","","0.25%"
"06/26/2018","26.3956","26.4143","26.5408","26.2034","","-0.07%"
"06/25/2018","26.4143","26.5546","26.7600","26.3987","","-0.54%"
"06/22/2018","26.5589","26.9360","27.0323","26.4986","","-1.40%"
"06/21/2018","26.9360","26.8203","27.0489","26.7536","","0.43%"
"06/20/2018","26.8203","27.0526","27.0782","26.8068","","-0.86%"
"06/19/2018","27.0526","27.1621","27.3767","26.9860","","-0.40%"
"06/18/2018","27.1621","27.4001","27.5180","27.1598","","-0.89%"
"06/15/2018","27.4073","27.7050","27.8008","27.3776","","-1.08%"
"06/14/2018","27.7060","27.6094","27.7390","27.3626","","0.34%"
"06/13/2018","27.6114","27.7027","27.7612","27.5169","","-0.33%"
