"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 08- 11","1.3110","1.3001","1.3152","1.2993","","0.85%"
"2015- 08- 10","1.3000","1.3131","1.3184","1.2991","","-0.98%"
"2015- 08- 07","1.3128","1.3109","1.3185","1.3049","","0.18%"
"2015- 08- 06","1.3105","1.3177","1.3199","1.3094","","-0.55%"
"2015- 08- 05","1.3178","1.3194","1.3215","1.3109","","-0.08%"
"2015- 08- 04","1.3189","1.3153","1.3202","1.3104","","0.29%"
"2015- 08- 03","1.3151","1.3097","1.3179","1.3080","","0.50%"
"2015- 07- 31","1.3086","1.2996","1.3094","1.2942","","0.67%"
"2015- 07- 30","1.2999","1.2946","1.3045","1.2941","","0.43%"
"2015- 07- 29","1.2943","1.2921","1.2969","1.2861","","0.19%"
"2015- 07- 28","1.2918","1.3037","1.3043","1.2909","","-0.92%"
"2015- 07- 27","1.3038","1.3037","1.3050","1.2979","","-0.08%"
"2015- 07- 24","1.3048","1.3037","1.3104","1.3015","","0.12%"
"2015- 07- 23","1.3033","1.3034","1.3049","1.2948","","0.02%"
"2015- 07- 22","1.3030","1.2948","1.3055","1.2934","","0.66%"
"2015- 07- 21","1.2944","1.2992","1.3015","1.2916","","-0.37%"
"2015- 07- 20","1.2992","1.2973","1.3026","1.2952","","0.17%"
"2015- 07- 17","1.2970","1.2955","1.3009","1.2946","","0.14%"
"2015- 07- 16","1.2952","1.2913","1.2971","1.2903","","0.31%"
"2015- 07- 15","1.2912","1.2728","1.2960","1.2721","","1.49%"
"2015- 07- 14","1.2722","1.2741","1.2807","1.2717","","-0.13%"
"2015- 07- 13","1.2739","1.2674","1.2792","1.2671","","0.66%"
"2015- 07- 10","1.2655","1.2706","1.2756","1.2654","","-0.38%"
"2015- 07- 09","1.2703","1.2746","1.2751","1.2664","","-0.32%"
"2015- 07- 08","1.2744","1.2706","1.2770","1.2686","","0.33%"
"2015- 07- 07","1.2702","1.2652","1.2781","1.2643","","0.40%"
"2015- 07- 06","1.2651","1.2572","1.2665","1.2563","","0.63%"
"2015- 07- 03","1.2572","1.2538","1.2604","1.2536","","0.29%"
"2015- 07- 02","1.2536","1.2591","1.2636","1.2537","","-0.40%"
"2015- 07- 01","1.2586","1.2494","1.2599","1.2474","","0.76%"
"2015- 06- 30","1.2491","1.2403","1.2502","1.2361","","0.73%"
"2015- 06- 29","1.2400","1.2342","1.2414","1.2304","","0.68%"
"2015- 06- 26","1.2316","1.2328","1.2399","1.2311","","-0.09%"
"2015- 06- 25","1.2327","1.2382","1.2401","1.2310","","-0.44%"
"2015- 06- 24","1.2382","1.2324","1.2424","1.2275","","0.47%"
"2015- 06- 23","1.2324","1.2310","1.2384","1.2306","","0.13%"
"2015- 06- 22","1.2308","1.2268","1.2331","1.2217","","0.36%"
"2015- 06- 19","1.2264","1.2222","1.2297","1.2213","","0.36%"
"2015- 06- 18","1.2220","1.2228","1.2252","1.2126","","-0.02%"
"2015- 06- 17","1.2223","1.2294","1.2335","1.2219","","-0.55%"
"2015- 06- 16","1.2291","1.2325","1.2348","1.2282","","-0.27%"
"2015- 06- 15","1.2324","1.2319","1.2361","1.2295","","0.03%"
"2015- 06- 12","1.2320","1.2289","1.2350","1.2275","","0.24%"
"2015- 06- 11","1.2290","1.2254","1.2355","1.2251","","0.30%"
"2015- 06- 10","1.2253","1.2338","1.2354","1.2201","","-0.67%"
"2015- 06- 09","1.2336","1.2411","1.2443","1.2306","","-0.60%"
"2015- 06- 08","1.2410","1.2441","1.2474","1.2381","","-0.22%"
"2015- 06- 05","1.2437","1.2502","1.2563","1.2426","","-0.52%"
"2015- 06- 04","1.2502","1.2453","1.2505","1.2433","","0.39%"
"2015- 06- 03","1.2453","1.2401","1.2511","1.2382","","0.44%"
"2015- 06- 02","1.2399","1.2523","1.2537","1.2365","","-0.97%"
"2015- 06- 01","1.2521","1.2441","1.2565","1.2438","","0.61%"
"2015- 05- 29","1.2445","1.2438","1.2529","1.2408","","0.08%"
"2015- 05- 28","1.2435","1.2452","1.2540","1.2419","","-0.12%"
"2015- 05- 27","1.2450","1.2434","1.2494","1.2393","","0.14%"
"2015- 05- 26","1.2432","1.2318","1.2449","1.2303","","1.00%"
"2015- 05- 25","1.2309","1.2285","1.2319","1.2275","","0.26%"
"2015- 05- 22","1.2277","1.2195","1.2323","1.2170","","0.66%"
"2015- 05- 21","1.2197","1.2209","1.2244","1.2169","","-0.07%"
"2015- 05- 20","1.2206","1.2233","1.2258","1.2167","","-0.20%"
"2015- 05- 19","1.2231","1.2161","1.2252","1.2129","","0.60%"
"2015- 05- 18","1.2158","1.2013","1.2173","1.2002","","1.23%"
"2015- 05- 15","1.2010","1.1984","1.2069","1.1978","","0.25%"
"2015- 05- 14","1.1980","1.1957","1.2008","1.1918","","0.22%"
"2015- 05- 13","1.1954","1.2016","1.2031","1.1929","","-0.50%"
"2015- 05- 12","1.2014","1.2104","1.2109","1.1976","","-0.73%"
"2015- 05- 11","1.2102","1.2078","1.2146","1.2063","","0.28%"
"2015- 05- 08","1.2068","1.2130","1.2148","1.2044","","-0.47%"
"2015- 05- 07","1.2125","1.2048","1.2164","1.2030","","0.67%"
"2015- 05- 06","1.2044","1.2069","1.2089","1.1940","","-0.17%"
"2015- 05- 05","1.2064","1.2096","1.2134","1.2001","","-0.24%"
"2015- 05- 04","1.2093","1.2157","1.2182","1.2085","","-0.53%"
"2015- 05- 01","1.2158","1.2077","1.2206","1.2061","","0.69%"
"2015- 04- 30","1.2075","1.2018","1.2133","1.1995","","0.47%"
"2015- 04- 29","1.2019","1.2035","1.2075","1.1944","","-0.12%"
"2015- 04- 28","1.2033","1.2087","1.2119","1.2013","","-0.43%"
"2015- 04- 27","1.2085","1.2184","1.2197","1.2080","","-0.76%"
"2015- 04- 24","1.2178","1.2141","1.2188","1.2101","","0.30%"
"2015- 04- 23","1.2141","1.2237","1.2270","1.2118","","-0.78%"
"2015- 04- 22","1.2236","1.2281","1.2289","1.2209","","-0.35%"
"2015- 04- 21","1.2279","1.2220","1.2307","1.2212","","0.47%"
"2015- 04- 20","1.2221","1.2223","1.2261","1.2180","","-0.21%"
"2015- 04- 17","1.2247","1.2187","1.2273","1.2086","","0.51%"
"2015- 04- 16","1.2185","1.2291","1.2329","1.2141","","-0.82%"
"2015- 04- 15","1.2286","1.2485","1.2571","1.2280","","-1.59%"
"2015- 04- 14","1.2484","1.2598","1.2605","1.2443","","-0.87%"
"2015- 04- 13","1.2593","1.2577","1.2647","1.2557","","0.26%"
"2015- 04- 10","1.2560","1.2578","1.2668","1.2562","","-0.14%"
"2015- 04- 09","1.2577","1.2546","1.2615","1.2506","","0.29%"
"2015- 04- 08","1.2541","1.2504","1.2560","1.2386","","0.30%"
"2015- 04- 07","1.2503","1.2481","1.2523","1.2453","","0.21%"
"2015- 04- 06","1.2477","1.2453","1.2507","1.2435","","-0.04%"
"2015- 04- 03","1.2482","1.2559","1.2576","1.2428","","-0.58%"
"2015- 04- 02","1.2555","1.2618","1.2657","1.2555","","-0.51%"
"2015- 04- 01","1.2619","1.2684","1.2712","1.2574","","-0.53%"
"2015- 03- 31","1.2686","1.2676","1.2785","1.2650","","0.10%"
"2015- 03- 30","1.2673","1.2606","1.2708","1.2595","","0.52%"
"2015- 03- 27","1.2608","1.2480","1.2624","1.2466","","1.02%"
"2015- 03- 26","1.2481","1.2521","1.2534","1.2408","","-0.26%"
"2015- 03- 25","1.2514","1.2494","1.2541","1.2473","","0.18%"
"2015- 03- 24","1.2491","1.2523","1.2548","1.2428","","-0.25%"
"2015- 03- 23","1.2522","1.2557","1.2617","1.2495","","-0.21%"
"2015- 03- 20","1.2548","1.2718","1.2725","1.2546","","-1.32%"
"2015- 03- 19","1.2716","1.2563","1.2760","1.2508","","1.22%"
"2015- 03- 18","1.2563","1.2792","1.2835","1.2476","","-1.76%"
"2015- 03- 17","1.2788","1.2773","1.2799","1.2749","","0.13%"
"2015- 03- 16","1.2772","1.2784","1.2819","1.2734","","-0.08%"
"2015- 03- 13","1.2782","1.2685","1.2825","1.2681","","0.76%"
"2015- 03- 12","1.2685","1.2750","1.2770","1.2619","","-0.51%"
"2015- 03- 11","1.2750","1.2689","1.2799","1.2664","","0.50%"
"2015- 03- 10","1.2686","1.2603","1.2691","1.2598","","0.68%"
"2015- 03- 09","1.2600","1.2622","1.2627","1.2573","","-0.15%"
"2015- 03- 06","1.2619","1.2485","1.2628","1.2455","","1.08%"
"2015- 03- 05","1.2484","1.2427","1.2520","1.2407","","0.47%"
"2015- 03- 04","1.2425","1.2497","1.2540","1.2407","","-0.55%"
"2015- 03- 03","1.2494","1.2535","1.2545","1.2432","","-0.33%"
"2015- 03- 02","1.2535","1.2482","1.2566","1.2475","","0.23%"
"2015- 02- 27","1.2506","1.2515","1.2531","1.2448","","-0.06%"
"2015- 02- 26","1.2513","1.2436","1.2536","1.2385","","0.64%"
"2015- 02- 25","1.2434","1.2487","1.2500","1.2400","","-0.38%"
"2015- 02- 24","1.2481","1.2571","1.2665","1.2478","","-0.72%"
"2015- 02- 23","1.2571","1.2530","1.2626","1.2521","","0.36%"
"2015- 02- 20","1.2526","1.2496","1.2566","1.2420","","0.25%"
"2015- 02- 19","1.2495","1.2455","1.2548","1.2433","","0.33%"
"2015- 02- 18","1.2454","1.2391","1.2468","1.2378","","0.54%"
"2015- 02- 17","1.2387","1.2466","1.2480","1.2361","","-0.63%"
"2015- 02- 16","1.2465","1.2448","1.2492","1.2420","","0.14%"
"2015- 02- 13","1.2447","1.2508","1.2538","1.2420","","-0.45%"
"2015- 02- 12","1.2503","1.2632","1.2647","1.2438","","-1.01%"
"2015- 02- 11","1.2630","1.2586","1.2699","1.2570","","0.35%"
"2015- 02- 10","1.2586","1.2467","1.2625","1.2449","","0.96%"
"2015- 02- 09","1.2466","1.2540","1.2546","1.2427","","-0.46%"
"2015- 02- 06","1.2523","1.2435","1.2548","1.2416","","0.72%"
"2015- 02- 05","1.2434","1.2575","1.2588","1.2392","","-1.11%"
"2015- 02- 04","1.2573","1.2416","1.2593","1.2388","","1.27%"
"2015- 02- 03","1.2415","1.2564","1.2645","1.2353","","-1.20%"
"2015- 02- 02","1.2566","1.2733","1.2775","1.2555","","-1.29%"
"2015- 01- 30","1.2730","1.2616","1.2800","1.2604","","0.90%"
"2015- 01- 29","1.2616","1.2537","1.2679","1.2509","","0.65%"
"2015- 01- 28","1.2534","1.2396","1.2539","1.2385","","1.09%"
"2015- 01- 27","1.2399","1.2475","1.2501","1.2378","","-0.59%"
"2015- 01- 26","1.2472","1.2444","1.2491","1.2402","","0.43%"
"2015- 01- 23","1.2418","1.2381","1.2457","1.2358","","0.32%"
"2015- 01- 22","1.2379","1.2340","1.2421","1.2313","","0.32%"
"2015- 01- 21","1.2339","1.2113","1.2396","1.2062","","1.88%"
"2015- 01- 20","1.2111","1.1944","1.2116","1.1934","","1.46%"
"2015- 01- 19","1.1937","1.1976","1.1987","1.1932","","-0.38%"
"2015- 01- 16","1.1983","1.1960","1.2048","1.1949","","0.21%"
"2015- 01- 15","1.1958","1.1951","1.1997","1.1801","","0.06%"
"2015- 01- 14","1.1951","1.1959","1.2018","1.1927","","-0.03%"
"2015- 01- 13","1.1955","1.1974","1.1995","1.1924","","-0.14%"
"2015- 01- 12","1.1972","1.1864","1.1976","1.1835","","0.89%"
"2015- 01- 09","1.1866","1.1828","1.1891","1.1804","","0.31%"
"2015- 01- 08","1.1829","1.1813","1.1845","1.1794","","0.14%"
"2015- 01- 07","1.1812","1.1836","1.1875","1.1811","","-0.19%"
"2015- 01- 06","1.1835","1.1763","1.1841","1.1730","","0.62%"
"2015- 01- 05","1.1762","1.1780","1.1820","1.1741","","-0.18%"
"2015- 01- 02","1.1783","1.1613","1.1787","1.1598","","1.45%"
"2015- 01- 01","1.1615","1.1622","1.1624","1.1611","","-0.03%"
"2014- 12- 31","1.1618","1.1612","1.1629","1.1565","","0.07%"
"2014- 12- 30","1.1610","1.1634","1.1652","1.1595","","-0.19%"
"2014- 12- 29","1.1632","1.1618","1.1650","1.1604","","0.06%"
"2014- 12- 26","1.1625","1.1624","1.1632","1.1603","","0.01%"
"2014- 12- 25","1.1624","1.1624","1.1634","1.1610","","0.01%"
"2014- 12- 24","1.1623","1.1614","1.1643","1.1588","","0.09%"
"2014- 12- 23","1.1613","1.1628","1.1669","1.1597","","-0.10%"
"2014- 12- 22","1.1625","1.1597","1.1647","1.1577","","0.22%"
"2014- 12- 19","1.1599","1.1576","1.1633","1.1565","","0.21%"
"2014- 12- 18","1.1575","1.1629","1.1650","1.1567","","-0.46%"
"2014- 12- 17","1.1629","1.1630","1.1673","1.1559","","0.03%"
"2014- 12- 16","1.1625","1.1672","1.1675","1.1606","","-0.39%"
"2014- 12- 15","1.1670","1.1580","1.1675","1.1548","","0.77%"
"2014- 12- 12","1.1581","1.1518","1.1593","1.1514","","0.53%"
"2014- 12- 11","1.1520","1.1481","1.1551","1.1446","","0.34%"
"2014- 12- 10","1.1481","1.1447","1.1503","1.1433","","0.34%"
"2014- 12- 09","1.1442","1.1481","1.1502","1.1396","","-0.31%"
"2014- 12- 08","1.1478","1.1446","1.1487","1.1424","","0.35%"
"2014- 12- 05","1.1438","1.1384","1.1477","1.1376","","0.47%"
"2014- 12- 04","1.1384","1.1365","1.1399","1.1338","","0.19%"
"2014- 12- 03","1.1362","1.1411","1.1420","1.1345","","-0.38%"
"2014- 12- 02","1.1405","1.1330","1.1425","1.1315","","0.68%"
"2014- 12- 01","1.1328","1.1422","1.1460","1.1312","","-0.74%"
"2014- 11- 28","1.1413","1.1330","1.1446","1.1325","","0.76%"
"2014- 11- 27","1.1327","1.1247","1.1356","1.1233","","0.76%"
"2014- 11- 26","1.1242","1.1261","1.1299","1.1226","","-0.12%"
"2014- 11- 25","1.1256","1.1279","1.1318","1.1230","","-0.19%"
"2014- 11- 24","1.1277","1.1242","1.1314","1.1224","","0.43%"
"2014- 11- 21","1.1229","1.1307","1.1328","1.1191","","-0.61%"
"2014- 11- 20","1.1298","1.1342","1.1370","1.1290","","-0.37%"
"2014- 11- 19","1.1340","1.1296","1.1361","1.1293","","0.41%"
"2014- 11- 18","1.1294","1.1307","1.1325","1.1257","","-0.08%"
"2014- 11- 17","1.1303","1.1287","1.1329","1.1268","","0.14%"
"2014- 11- 14","1.1287","1.1367","1.1395","1.1262","","-0.69%"
"2014- 11- 13","1.1365","1.1319","1.1393","1.1298","","0.45%"
"2014- 11- 12","1.1314","1.1336","1.1361","1.1279","","-0.14%"
"2014- 11- 11","1.1330","1.1381","1.1403","1.1315","","-0.42%"
"2014- 11- 10","1.1378","1.1330","1.1386","1.1299","","0.46%"
"2014- 11- 07","1.1326","1.1423","1.1450","1.1310","","-0.83%"
"2014- 11- 06","1.1421","1.1386","1.1445","1.1377","","0.32%"
"2014- 11- 05","1.1385","1.1410","1.1468","1.1369","","-0.20%"
"2014- 11- 04","1.1408","1.1358","1.1428","1.1338","","0.45%"
"2014- 11- 03","1.1357","1.1266","1.1378","1.1263","","0.82%"
"2014- 10- 31","1.1265","1.1187","1.1334","1.1179","","0.72%"
"2014- 10- 30","1.1185","1.1183","1.1225","1.1162","","0.06%"
"2014- 10- 29","1.1178","1.1166","1.1225","1.1120","","0.13%"
"2014- 10- 28","1.1164","1.1247","1.1254","1.1163","","-0.71%"
"2014- 10- 27","1.1244","1.1237","1.1257","1.1212","","0.13%"
"2014- 10- 24","1.1229","1.1229","1.1245","1.1192","","0.01%"
"2014- 10- 23","1.1228","1.1239","1.1265","1.1205","","-0.07%"
"2014- 10- 22","1.1236","1.1223","1.1295","1.1183","","0.16%"
"2014- 10- 21","1.1218","1.1284","1.1298","1.1201","","-0.58%"
"2014- 10- 20","1.1283","1.1271","1.1295","1.1250","","0.07%"
"2014- 10- 17","1.1275","1.1258","1.1284","1.1208","","0.19%"
"2014- 10- 16","1.1254","1.1254","1.1362","1.1227","","0.01%"
"2014- 10- 15","1.1253","1.1297","1.1387","1.1224","","-0.35%"
"2014- 10- 14","1.1293","1.1198","1.1315","1.1186","","0.87%"
"2014- 10- 13","1.1196","1.1178","1.1221","1.1170","","-0.02%"
"2014- 10- 10","1.1198","1.1186","1.1223","1.1160","","0.13%"
"2014- 10- 09","1.1183","1.1107","1.1189","1.1079","","0.70%"
"2014- 10- 08","1.1105","1.1174","1.1212","1.1092","","-0.60%"
"2014- 10- 07","1.1172","1.1132","1.1198","1.1126","","0.38%"
"2014- 10- 06","1.1130","1.1254","1.1267","1.1109","","-1.00%"
"2014- 10- 03","1.1242","1.1158","1.1271","1.1153","","0.79%"
"2014- 10- 02","1.1154","1.1164","1.1180","1.1069","","-0.07%"
"2014- 10- 01","1.1162","1.1197","1.1225","1.1159","","-0.30%"
"2014- 09- 30","1.1196","1.1165","1.1221","1.1132","","0.31%"
"2014- 09- 29","1.1161","1.1155","1.1180","1.1128","","0.10%"
"2014- 09- 26","1.1150","1.1110","1.1170","1.1090","","0.38%"
"2014- 09- 25","1.1108","1.1058","1.1128","1.1054","","0.48%"
"2014- 09- 24","1.1055","1.1079","1.1123","1.1051","","-0.18%"
"2014- 09- 23","1.1075","1.1043","1.1085","1.0983","","0.29%"
"2014- 09- 22","1.1043","1.0953","1.1045","1.0926","","0.75%"
"2014- 09- 19","1.0961","1.0936","1.0982","1.0886","","0.27%"
"2014- 09- 18","1.0932","1.0998","1.1025","1.0927","","-0.58%"
"2014- 09- 17","1.0996","1.0974","1.1021","1.0925","","0.26%"
"2014- 09- 16","1.0967","1.1054","1.1073","1.0964","","-0.78%"
"2014- 09- 15","1.1053","1.1093","1.1101","1.1034","","-0.35%"
"2014- 09- 12","1.1092","1.1035","1.1099","1.1028","","0.56%"
"2014- 09- 11","1.1030","1.0937","1.1060","1.0932","","0.90%"
"2014- 09- 10","1.0932","1.0985","1.1016","1.0932","","-0.43%"
"2014- 09- 09","1.0979","1.0974","1.1033","1.0963","","0.05%"
"2014- 09- 08","1.0973","1.0884","1.0984","1.0880","","0.87%"
"2014- 09- 05","1.0878","1.0871","1.0903","1.0841","","0.04%"
"2014- 09- 04","1.0874","1.0888","1.0911","1.0819","","-0.11%"
"2014- 09- 03","1.0886","1.0929","1.0944","1.0868","","-0.37%"
"2014- 09- 02","1.0926","1.0871","1.0937","1.0866","","0.52%"
"2014- 09- 01","1.0870","1.0877","1.0880","1.0855","","-0.05%"
"2014- 08- 29","1.0875","1.0862","1.0881","1.0809","","0.14%"
"2014- 08- 28","1.0860","1.0865","1.0871","1.0834","","-0.03%"
"2014- 08- 27","1.0863","1.0953","1.0958","1.0826","","-0.79%"
"2014- 08- 26","1.0949","1.0986","1.0999","1.0939","","-0.30%"
"2014- 08- 25","1.0982","1.0956","1.0988","1.0942","","0.35%"
"2014- 08- 22","1.0944","1.0941","1.0981","1.0926","","0.03%"
"2014- 08- 21","1.0941","1.0970","1.0988","1.0938","","-0.23%"
"2014- 08- 20","1.0966","1.0942","1.0975","1.0930","","0.24%"
"2014- 08- 19","1.0940","1.0888","1.0951","1.0883","","0.51%"
"2014- 08- 18","1.0885","1.0892","1.0901","1.0873","","-0.07%"
"2014- 08- 15","1.0893","1.0904","1.0920","1.0858","","-0.06%"
"2014- 08- 14","1.0899","1.0913","1.0923","1.0885","","-0.10%"
"2014- 08- 13","1.0910","1.0924","1.0942","1.0904","","-0.12%"
"2014- 08- 12","1.0923","1.0921","1.0955","1.0912","","0.02%"
"2014- 08- 11","1.0921","1.0972","1.0979","1.0916","","-0.46%"
"2014- 08- 08","1.0971","1.0927","1.0986","1.0908","","0.42%"
"2014- 08- 07","1.0925","1.0915","1.0940","1.0902","","0.11%"
"2014- 08- 06","1.0913","1.0962","1.0987","1.0909","","-0.41%"
"2014- 08- 05","1.0958","1.0905","1.0978","1.0904","","0.49%"
"2014- 08- 04","1.0905","1.0917","1.0936","1.0904","","-0.08%"
"2014- 08- 01","1.0914","1.0907","1.0945","1.0883","","0.09%"
"2014- 07- 31","1.0904","1.0903","1.0931","1.0875","","0.03%"
"2014- 07- 30","1.0901","1.0850","1.0919","1.0846","","0.47%"
"2014- 07- 29","1.0850","1.0798","1.0867","1.0794","","0.52%"
"2014- 07- 28","1.0794","1.0815","1.0823","1.0795","","-0.15%"
"2014- 07- 25","1.0810","1.0745","1.0822","1.0735","","0.62%"
"2014- 07- 24","1.0743","1.0728","1.0753","1.0715","","0.16%"
"2014- 07- 23","1.0726","1.0739","1.0747","1.0709","","-0.10%"
"2014- 07- 22","1.0737","1.0739","1.0761","1.0728","","0.03%"
"2014- 07- 21","1.0734","1.0737","1.0754","1.0724","","0.05%"
"2014- 07- 18","1.0729","1.0761","1.0768","1.0708","","-0.30%"
"2014- 07- 17","1.0761","1.0742","1.0766","1.0725","","0.20%"
"2014- 07- 16","1.0740","1.0759","1.0796","1.0722","","-0.15%"
"2014- 07- 15","1.0756","1.0710","1.0771","1.0707","","0.45%"
"2014- 07- 14","1.0708","1.0734","1.0749","1.0707","","-0.21%"
"2014- 07- 11","1.0731","1.0650","1.0738","1.0628","","0.79%"
"2014- 07- 10","1.0647","1.0651","1.0678","1.0642","","-0.03%"
"2014- 07- 09","1.0650","1.0680","1.0685","1.0639","","-0.24%"
"2014- 07- 08","1.0676","1.0684","1.0696","1.0660","","-0.06%"
"2014- 07- 07","1.0682","1.0654","1.0686","1.0629","","0.27%"
"2014- 07- 04","1.0653","1.0635","1.0661","1.0628","","0.19%"
"2014- 07- 03","1.0633","1.0663","1.0682","1.0618","","-0.27%"
"2014- 07- 02","1.0662","1.0631","1.0672","1.0624","","0.29%"
"2014- 07- 01","1.0631","1.0672","1.0680","1.0628","","-0.34%"
"2014- 06- 30","1.0667","1.0662","1.0698","1.0645","","0.02%"
"2014- 06- 27","1.0665","1.0686","1.0698","1.0658","","-0.22%"
"2014- 06- 26","1.0688","1.0720","1.0726","1.0681","","-0.25%"
"2014- 06- 25","1.0715","1.0744","1.0753","1.0715","","-0.26%"
"2014- 06- 24","1.0743","1.0730","1.0747","1.0713","","0.15%"
"2014- 06- 23","1.0727","1.0763","1.0766","1.0716","","-0.28%"
"2014- 06- 20","1.0757","1.0819","1.0827","1.0749","","-0.54%"
"2014- 06- 19","1.0815","1.0837","1.0845","1.0807","","-0.19%"
"2014- 06- 18","1.0836","1.0862","1.0888","1.0833","","-0.20%"
"2014- 06- 17","1.0858","1.0843","1.0877","1.0838","","0.15%"
"2014- 06- 16","1.0842","1.0859","1.0884","1.0835","","-0.11%"
"2014- 06- 13","1.0854","1.0857","1.0871","1.0845","","0.04%"
"2014- 06- 12","1.0850","1.0869","1.0871","1.0839","","-0.14%"
"2014- 06- 11","1.0865","1.0904","1.0909","1.0859","","-0.31%"
"2014- 06- 10","1.0899","1.0905","1.0923","1.0888","","-0.03%"
"2014- 06- 09","1.0902","1.0928","1.0943","1.0899","","-0.27%"
"2014- 06- 06","1.0932","1.0925","1.0949","1.0907","","0.08%"
"2014- 06- 05","1.0923","1.0937","1.0962","1.0914","","-0.14%"
"2014- 06- 04","1.0938","1.0909","1.0957","1.0905","","0.30%"
"2014- 06- 03","1.0905","1.0900","1.0924","1.0888","","0.06%"
"2014- 06- 02","1.0899","1.0846","1.0913","1.0838","","0.54%"
"2014- 05- 30","1.0841","1.0837","1.0870","1.0820","","0.06%"
"2014- 05- 29","1.0834","1.0875","1.0880","1.0823","","-0.34%"
"2014- 05- 28","1.0871","1.0856","1.0888","1.0840","","0.17%"
"2014- 05- 27","1.0853","1.0860","1.0876","1.0833","","-0.04%"
"2014- 05- 26","1.0857","1.0871","1.0876","1.0850","","-0.04%"
"2014- 05- 23","1.0861","1.0890","1.0910","1.0860","","-0.23%"
"2014- 05- 22","1.0886","1.0913","1.0932","1.0884","","-0.24%"
"2014- 05- 21","1.0912","1.0908","1.0944","1.0892","","0.06%"
"2014- 05- 20","1.0906","1.0876","1.0918","1.0865","","0.29%"
"2014- 05- 19","1.0874","1.0861","1.0878","1.0849","","0.18%"
"2014- 05- 16","1.0855","1.0886","1.0890","1.0853","","-0.28%"
"2014- 05- 15","1.0885","1.0888","1.0892","1.0850","","-0.02%"
"2014- 05- 14","1.0887","1.0907","1.0923","1.0868","","-0.14%"
"2014- 05- 13","1.0902","1.0895","1.0928","1.0885","","0.07%"
"2014- 05- 12","1.0894","1.0903","1.0909","1.0873","","0.01%"
"2014- 05- 09","1.0893","1.0833","1.0918","1.0814","","0.58%"
"2014- 05- 08","1.0830","1.0900","1.0905","1.0812","","-0.62%"
"2014- 05- 07","1.0898","1.0892","1.0909","1.0875","","0.06%"
"2014- 05- 06","1.0891","1.0956","1.0963","1.0872","","-0.57%"
"2014- 05- 05","1.0953","1.0978","1.0991","1.0947","","-0.18%"
"2014- 05- 02","1.0973","1.0956","1.1007","1.0936","","0.17%"
"2014- 05- 01","1.0954","1.0962","1.0997","1.0950","","-0.04%"
"2014- 04- 30","1.0958","1.0944","1.0981","1.0940","","0.16%"
"2014- 04- 29","1.0941","1.1029","1.1031","1.0941","","-0.78%"
"2014- 04- 28","1.1027","1.1038","1.1044","1.1015","","-0.08%"
"2014- 04- 25","1.1036","1.1021","1.1049","1.1013","","0.15%"
"2014- 04- 24","1.1020","1.1033","1.1040","1.1012","","-0.10%"
"2014- 04- 23","1.1031","1.1027","1.1055","1.1015","","0.07%"
"2014- 04- 22","1.1023","1.1010","1.1044","1.0998","","0.13%"
"2014- 04- 21","1.1009","1.1020","1.1033","1.1006","","-0.05%"
"2014- 04- 18","1.1014","1.1003","1.1030","1.0996","","0.12%"
"2014- 04- 17","1.1001","1.1010","1.1021","1.0982","","-0.06%"
"2014- 04- 16","1.1008","1.0978","1.1036","1.0959","","0.32%"
"2014- 04- 15","1.0973","1.0962","1.1014","1.0957","","0.12%"
"2014- 04- 14","1.0960","1.0962","1.0994","1.0940","","-0.17%"
"2014- 04- 11","1.0979","1.0936","1.0986","1.0916","","0.42%"
"2014- 04- 10","1.0933","1.0879","1.0938","1.0865","","0.51%"
