date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2021-07-30,126,0.26327148,0.37509978,0.36162874,-0.11182829,0.60101783,0.97214454,0.21428571428571427,0.373015873015873,-0.0030835095793008806,-0.0321730786934495,-0.10874478034675121,-0.002190034215648969,0.08598287826178376,-0.496
2021-07-31,69,0.23614532,0.3617655,0.40208912,-0.12562019,0.58834267,0.9748718,0.21739130434782608,0.391304347826087,-0.01404547579586506,-0.032613182254135606,-0.11157471053302288,-0.07390154463549455,0.09924680023169546,-0.45238095238095233
2021-08-01,55,0.3160883,0.35155007,0.3323616,-0.035461813,0.69368494,0.9748718,0.3090909090909091,0.38181818181818183,-0.033530420437455175,-0.02346793133765459,-0.0019313927739858655,-0.09097009648879369,0.08969779663406796,-0.2028985507246377
2021-09-01,250,0.33062422,0.34777656,0.32159922,-0.017152304,0.6780725,0.97524965,0.328,0.352,-0.05486375018954277,-0.017401983495801687,0.03771144635975361,-0.05941143445670605,0.0613095679963423,3.545454545454546
2021-10-01,250,0.28178495,0.3071362,0.41107884,-0.025351254,0.60211015,0.9733569,0.264,0.288,-0.06308276951313019,-0.01710283551365137,0.03773151524364948,-0.0259884571035703,0.05143745330448557,0.0
2021-11-01,250,0.3331292,0.30929455,0.35757622,0.023834636,0.62358963,0.97445494,0.348,0.3,-0.03595018424093723,-0.009021433349698783,0.05978482067584991,-0.0062229738881190615,0.05495650595800898,0.0
2021-12-01,249,0.31724665,0.35413253,0.32862082,-0.03688589,0.65622395,0.97386116,0.3132530120481928,0.3413654618473896,-0.01820332519710064,-0.0140513495542109,-0.01868256591260433,-0.012800836314757666,0.024830834821511993,-0.0040000000000000036
2022-04-29,210,0.30676264,0.42948455,0.26375282,-0.12272196,0.71349514,0.97543204,0.30952380952380953,0.4380952380952381,-0.03565535508096218,-0.008012065757066011,-0.08706660754978657,-0.045257739101847015,0.05378128126691045,-0.15662650602409633
2022-04-30,31,0.20322655,0.26395276,0.53282064,-0.060726203,0.53145653,0.9721299,0.16129032258064516,0.25806451612903225,-0.04437013491988182,-0.01520038591697812,-0.016356068104505538,-0.07344468558828036,0.0535634026916624,-0.8523809523809524
2022-05-01,9,0.18390995,0.31149673,0.5045933,-0.12758678,0.5876949,0.9626765,0.1111111111111111,0.3333333333333333,-0.06481724046170712,-0.018150286469608545,-0.06276954151690006,-0.10367831587791443,0.06314472332061148,-0.7096774193548387
2022-05-31,42,0.28074107,0.40165302,0.3176059,-0.12091195,0.7218571,0.97088695,0.2619047619047619,0.40476190476190477,-0.09376655742526055,-0.02082243198528886,-0.027145390957593912,-0.103074977795283,0.04197073548655749,3.666666666666667
2022-06-01,208,0.31345078,0.30570835,0.38084084,0.007742423,0.63582593,0.9735666,0.3125,0.27884615384615385,-0.08484089458361269,-0.02572251178789884,0.09258331768214703,-0.08025210242097576,0.05855872306880296,3.9523809523809526
2022-06-30,96,0.18780495,0.54840374,0.2637913,-0.3605988,0.6642218,0.9714767,0.14583333333333334,0.5625,-0.1324162625707686,-0.040263490309007464,-0.22818253999575971,-0.1579227759502828,0.13875055539794334,-0.5384615384615384
2022-07-01,154,0.21834745,0.40360972,0.3780428,-0.18526228,0.62355655,0.97411954,0.19480519480519481,0.4090909090909091,-0.15732347751036285,-0.04861365428660065,-0.02793880021199585,-0.17937288573011756,0.13375187511989658,0.6041666666666667
2022-07-29,36,0.39538231,0.23226629,0.3723514,0.16311604,0.6284766,0.9661556,0.4166666666666667,0.19444444444444445,-0.09918291354551911,-0.04751260897610336,0.2622989513911307,-0.12758168081442514,0.19777123302064598,-0.7662337662337663
2022-07-30,26,0.26718962,0.14650203,0.58630836,0.12068757,0.440564,0.8546918,0.23076923076923078,0.11538461538461539,-0.05086301052942872,-0.04591581544373184,0.1715505772270262,0.032847108940283455,0.2194599362252603,-0.2777777777777778
2022-07-31,13,0.2784966,0.14714736,0.574356,0.13134924,0.27252233,0.6010629,0.3076923076923077,0.07692307692307693,-0.02614164799451828,-0.03580783589277416,0.15749088376760484,0.13838428010543188,0.23418028923030423,-0.5
2022-08-01,175,0.27694073,0.36830074,0.35475853,-0.09136002,0.64993125,0.9753057,0.30857142857142855,0.3485714285714286,0.02770610898733139,-0.04347398227546364,-0.11906612664461136,0.0535589282711347,0.15592912997026667,12.461538461538462
2022-09-01,250,0.27902272,0.43668982,0.28428745,-0.1576671,0.6721017,0.9737486,0.28,0.44,0.03322514444589615,-0.05583305454347283,-0.19089224487543105,-0.039225960771242775,0.14672335240423903,0.4285714285714286
2022-09-30,196,0.20136313,0.4078126,0.3908243,-0.20644945,0.6153042,0.9731439,0.1683673469387755,0.41836734693877553,-0.040687952935695645,-0.06694271911401302,-0.16576149612665175,-0.1518255223830541,0.1576130588858489,-0.21599999999999997
2022-10-01,54,0.18525326,0.32643637,0.4883104,-0.14118308,0.53276366,0.9706495,0.12962962962962962,0.3333333333333333,-0.09306208193302154,-0.06841045853216202,-0.04812099635601044,-0.16843320926030478,0.13201275531851175,-0.7244897959183674
2022-11-01,250,0.2799063,0.4082077,0.311886,-0.1283014,0.6558898,0.97248083,0.28,0.424,-0.14499220848083497,-0.06854451906401664,0.016690811514854437,-0.15864464143911997,0.04215195683530543,3.6296296296296298
2022-12-01,250,0.2907886,0.41422522,0.29498622,-0.12343661,0.6803316,0.9756797,0.272,0.428,-0.15140752643346786,-0.07294325877446681,0.02797091901302337,-0.13097369422515234,0.03350224015851564,0.0
2022-12-29,14,0.5921859,0.281707,0.12610707,0.31047893,0.6163614,0.96314794,0.7142857142857143,0.21428571428571427,-0.05777832120656967,-0.05656169729772955,0.3682572469115257,0.019580307106177013,0.20854098663563755,-0.944
2022-12-30,178,0.23922469,0.3280431,0.4327322,-0.08881841,0.585368,0.9723645,0.23595505617977527,0.3146067415730337,-0.034252113103866576,-0.05973505501169711,-0.054566295444965364,0.03274130324522654,0.19368166075658041,11.714285714285714
2022-12-31,46,0.18243763,0.27588275,0.5416796,-0.093445115,0.5529258,0.97095054,0.13043478260869565,0.2826086956521739,-0.024704520404338837,-0.06559904257301241,-0.06874059438705445,0.04273846745491028,0.18819148516555984,-0.7415730337078652
2023-01-01,12,0.35845354,0.1844927,0.45705375,0.17396085,0.6123741,0.96031016,0.3333333333333333,0.16666666666666666,0.03574792891740799,-0.05505670553538948,0.1382129207253456,-0.002767557899157206,0.195017475904664,-0.7391304347826086
2023-02-01,250,0.3313054,0.36790824,0.30078638,-0.03660282,0.6743303,0.9743677,0.332,0.364,0.05311468616127968,-0.05075074846390635,-0.08971750736236572,0.014637637883424759,0.18063371555490315,19.833333333333332
